NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method
0,0,0,10,0.0,96,1,10,3,0.0,1,243,243,1,1.0,28,12,0,47,0.481481481,1.0,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,0,3,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,1.0,0.0,43.0,12.0,0.0,5.0,96.0,20.0,0.0,12.0,0.0,56.0,0.022727273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,0,10,0.0,96,1,10,3,0.0,1,243,243,1,1.0,28,12,0,47,0.481481481,1.0,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,0,3,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0.0,0.0,29.0,15.0,0.0,2.0,53.0,13.0,0.0,5.0,0.0,35.0,0.064516129,1.0,1.0,2.0,0.0,2.0,0.0,0.5,0.0
0,0,0,10,0.0,96,1,10,3,0.0,1,243,243,1,1.0,28,12,0,47,0.481481481,1.0,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,0,3,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0.0,0.0,29.0,15.0,0.0,2.0,53.0,13.0,0.0,5.0,0.0,35.0,0.064516129,1.0,1.0,2.0,0.0,2.0,0.0,0.5,0.0
0,1,0,25,0.0,11,14,24,6,0.0,1,312,304,16,1.0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,6,0,0,0,0,0,6,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,3.0,0.0,0.0,0.0,0.0,2.0,19.0,2.0,0.0,7.0,0.0,10.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.666666667,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,10.0,3.0,0.0,3.0,33.0,6.0,0.0,6.0,0.0,23.0,0.294117647,5.0,6.0,5.0,3.0,6.0,0.0,0.833333333,0.0
0,0,0,5,0.0,14,1,5,1,0.0,1,174,174,1,0.3,1,6,0,45,0.75,1.0,45,9.0,9.0,5,33,0,943,34,4,48,1,245,233,6694,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,6,3,0,0,3,3,5,1,0,1.0,0.0,14.0,1.0,0.0,5.0,104.0,33.0,0.0,11.0,0.0,26.0,0.066666667,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,8,0,32,0.0,2,1,24,11,0.0,1,590,550,2,0.458333333,3,34,0,174,0.7771261,0.578947368,166,5.4375,6.916666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,22,0,1,1,1,1,22,0,0,19,13,0,0,0,0,32,5,0,0,5,27,20,0,4,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,2.0,0.0,25.0,2.0,0.0,3.0,58.0,26.0,0.0,9.0,0.0,36.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,2.0,1.0,0.0,3.0,12.0,3.0,0.0,2.0,0.0,5.0,0.333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,0,31,0.0,173,4,31,2,0.0,1,828,828,13,1.0,36,44,0,213,0.666666667,1.0,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,0,2,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,1.0,0.0,47.0,11.0,0.0,10.0,103.0,43.0,0.0,17.0,0.0,65.0,0.020833333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,1.0,0.0,56.0,2.0,0.0,6.0,523.0,139.0,0.0,25.0,0.0,105.0,0.3,7.0,19.0,24.0,6.0,19.0,0.0,0.368421053,0.0
0,0,0,10,0.0,96,1,10,3,0.0,1,243,243,1,1.0,28,12,0,47,0.481481481,1.0,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,0,3,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,1.0,0.0,43.0,12.0,0.0,5.0,96.0,20.0,0.0,12.0,0.0,56.0,0.022727273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,0,5,0.0,14,1,5,1,0.0,1,174,174,1,0.3,1,6,0,45,0.75,1.0,45,9.0,9.0,5,33,0,943,34,4,48,1,245,233,6694,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,6,3,0,0,3,3,5,1,0,1.0,0.0,9.0,1.0,0.0,4.0,36.0,7.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
1,8,0,32,0.0,2,1,24,11,0.0,1,590,550,2,0.458333333,3,34,0,174,0.7771261,0.578947368,166,5.4375,6.916666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,22,0,1,1,1,1,22,0,0,19,13,0,0,0,0,32,5,0,0,5,27,20,0,4,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,3.0,2.0,0.0,2.0,18.0,4.0,0.0,0.0,0.0,10.0,0.666666667,3.0,2.0,6.0,6.0,4.0,0.0,0.75,0.0
0,0,0,5,0.0,14,1,5,1,0.0,1,174,174,1,0.3,1,6,0,45,0.75,1.0,45,9.0,9.0,5,33,0,943,34,4,48,1,245,233,6694,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,6,3,0,0,3,3,5,1,0,1.0,0.0,14.0,1.0,0.0,5.0,104.0,33.0,0.0,11.0,0.0,26.0,0.066666667,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,0.0,1.0,0.0,7.0,1.0,3.0,8.0,6.0,2.0,8.0,0.0,0.375,0.0
1,8,0,32,0.0,2,1,24,11,0.0,1,590,550,2,0.458333333,3,34,0,174,0.7771261,0.578947368,166,5.4375,6.916666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,22,0,1,1,1,1,22,0,0,19,13,0,0,0,0,32,5,0,0,5,27,20,0,4,1.0,0.0,0.0,0.0,0.0,4.0,47.0,18.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,3.0,2.0,0.0,3.0,19.0,4.0,0.0,4.0,0.0,10.0,0.5,1.0,3.0,3.0,2.0,3.0,0.0,0.333333333,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,2.0,0.0,5.0,3.0,0.0,4.0,59.0,14.0,0.0,8.0,0.0,23.0,0.615384615,6.0,12.0,8.0,1.0,14.0,0.0,0.428571429,0.0
0,1,0,25,0.0,11,14,24,6,0.0,1,312,304,16,1.0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,6,0,0,0,0,0,6,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,1.0,0.0,3.0,3.0,0.0,3.0,10.0,5.0,0.0,3.0,0.0,8.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,2.0,0.0,5.0,3.0,0.0,4.0,59.0,14.0,0.0,8.0,0.0,23.0,0.615384615,6.0,12.0,8.0,1.0,14.0,0.0,0.428571429,0.0
0,0,0,10,0.0,96,1,10,3,0.0,1,243,243,1,1.0,28,12,0,47,0.481481481,1.0,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,0,3,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0.0,0.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,2.0,0.0,25.0,2.0,0.0,3.0,58.0,26.0,0.0,9.0,0.0,36.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,8,0,32,0.0,2,1,24,11,0.0,1,590,550,2,0.458333333,3,34,0,174,0.7771261,0.578947368,166,5.4375,6.916666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,22,0,1,1,1,1,22,0,0,19,13,0,0,0,0,32,5,0,0,5,27,20,0,4,1.0,0.0,0.0,0.0,0.0,4.0,47.0,18.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,3.0,2.0,0.0,3.0,19.0,4.0,0.0,4.0,0.0,10.0,0.5,1.0,3.0,3.0,2.0,3.0,0.0,0.333333333,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,1.0,1.0,0.0,3.0,76.0,19.0,0.0,9.0,0.0,17.0,0.857142857,5.0,16.0,6.0,6.0,16.0,0.0,0.3125,0.0
0,1,0,25,0.0,11,14,24,6,0.0,1,312,304,16,1.0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,6,0,0,0,0,0,6,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,1.0,0.0,3.0,3.0,0.0,3.0,10.0,5.0,0.0,3.0,0.0,8.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1,8,0,32,0.0,2,1,24,11,0.0,1,590,550,2,0.458333333,3,34,0,174,0.7771261,0.578947368,166,5.4375,6.916666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,22,0,1,1,1,1,22,0,0,19,13,0,0,0,0,32,5,0,0,5,27,20,0,4,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
0,1,0,25,0.0,11,14,24,6,0.0,1,312,304,16,1.0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,6,0,0,0,0,0,6,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,1.0,0.0,3.0,3.0,0.0,3.0,10.0,5.0,0.0,3.0,0.0,8.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1,8,0,32,0.0,2,1,24,11,0.0,1,590,550,2,0.458333333,3,34,0,174,0.7771261,0.578947368,166,5.4375,6.916666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,22,0,1,1,1,1,22,0,0,19,13,0,0,0,0,32,5,0,0,5,27,20,0,4,1.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,10.0,3.0,0.0,3.0,33.0,6.0,0.0,6.0,0.0,23.0,0.294117647,5.0,6.0,5.0,3.0,6.0,0.0,0.833333333,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,1.0,0.0,8.0,3.0,0.0,3.0,23.0,7.0,0.0,2.0,0.0,13.0,0.272727273,1.0,4.0,3.0,2.0,8.0,0.0,0.125,0.0
0,0,0,24,0.0,22,0,24,2,0.0,1,669,669,0,0.003623188,1,24,0,251,1.0,0.923076923,251,10.45833333,10.45833333,5,33,0,943,34,4,48,1,245,233,6694,0,2,0,0,0,2,2,2,0,0,0,24,0,0,0,0,0,24,24,0,0,24,0,24,0,0,1.0,1.0,0.0,0.0,3.0,4.0,56.0,12.0,0.0,6.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,2.0,0.0,5.0,3.0,0.0,4.0,59.0,14.0,0.0,8.0,0.0,23.0,0.615384615,6.0,12.0,8.0,1.0,14.0,0.0,0.428571429,0.0
0,1,0,25,0.0,11,14,24,6,0.0,1,312,304,16,1.0,15,41,0,62,0.701388889,0.923076923,61,2.48,2.541666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,6,0,0,0,0,0,6,0,0,13,12,0,0,0,0,25,1,0,0,1,24,23,0,1,1.0,0.0,3.0,3.0,0.0,3.0,10.0,5.0,0.0,3.0,0.0,8.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0,0,0,21,0.0,44,31,21,17,0.0,1,569,569,32,1.0,35,53,0,91,0.911764706,1.0,91,4.333333333,4.333333333,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,0,17,0,0,0,17,0,0,1,20,0,0,0,0,21,1,0,0,1,20,21,0,0,,,,,,,,,,,,,,,,,,,,,
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,3.0,2.0,0.0,2.0,18.0,4.0,0.0,0.0,0.0,10.0,0.666666667,3.0,2.0,6.0,6.0,4.0,0.0,0.75,0.0
0,0,0,10,0.0,96,1,10,3,0.0,1,243,243,1,1.0,28,12,0,47,0.481481481,1.0,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,0,3,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0.0,0.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0,0,0,10,0.0,96,1,10,3,0.0,1,243,243,1,1.0,28,12,0,47,0.481481481,1.0,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,0,3,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,1.0,0.0,43.0,12.0,0.0,5.0,96.0,20.0,0.0,12.0,0.0,56.0,0.022727273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,4.0,2.0,0.0,4.0,23.0,6.0,0.0,2.0,0.0,8.0,0.428571429,1.0,3.0,3.0,2.0,3.0,0.0,0.333333333,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,0.0,1.0,0.0,7.0,1.0,3.0,8.0,6.0,2.0,8.0,0.0,0.375,0.0
1,8,0,32,0.0,2,1,24,11,0.0,1,590,550,2,0.458333333,3,34,0,174,0.7771261,0.578947368,166,5.4375,6.916666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,22,0,1,1,1,1,22,0,0,19,13,0,0,0,0,32,5,0,0,5,27,20,0,4,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,2.0,0.0,5.0,3.0,0.0,4.0,59.0,14.0,0.0,8.0,0.0,23.0,0.615384615,6.0,12.0,8.0,1.0,14.0,0.0,0.428571429,0.0
0,0,0,21,0.0,44,31,21,17,0.0,1,569,569,32,1.0,35,53,0,91,0.911764706,1.0,91,4.333333333,4.333333333,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,0,17,0,0,0,17,0,0,1,20,0,0,0,0,21,1,0,0,1,20,21,0,0,0.0,0.0,11.0,1.0,0.0,2.0,48.0,13.0,0.0,3.0,0.0,17.0,0.214285714,12.0,12.0,3.0,0.0,12.0,0.0,1.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,3.0,2.0,0.0,2.0,18.0,4.0,0.0,0.0,0.0,10.0,0.666666667,3.0,2.0,6.0,6.0,4.0,0.0,0.75,0.0
0,0,0,21,0.0,44,31,21,17,0.0,1,569,569,32,1.0,35,53,0,91,0.911764706,1.0,91,4.333333333,4.333333333,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,0,17,0,0,0,17,0,0,1,20,0,0,0,0,21,1,0,0,1,20,21,0,0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,3.0,0.0,7.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,1.0,1.0,0.0,3.0,76.0,19.0,0.0,9.0,0.0,17.0,0.857142857,5.0,16.0,6.0,6.0,16.0,0.0,0.3125,0.0
0,0,0,21,0.0,44,31,21,17,0.0,1,569,569,32,1.0,35,53,0,91,0.911764706,1.0,91,4.333333333,4.333333333,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,0,17,0,0,0,17,0,0,1,20,0,0,0,0,21,1,0,0,1,20,21,0,0,,,,,,,,,,,,,,,,,,,,,
0,0,0,31,0.0,173,4,31,2,0.0,1,828,828,13,1.0,36,44,0,213,0.666666667,1.0,213,6.870967742,6.870967742,3,54,0,1422,54,4,48,1,245,233,6694,0,0,0,0,2,0,0,0,2,0,0,4,27,0,0,0,0,31,1,0,0,1,30,29,0,2,1.0,0.0,7.0,4.0,0.0,2.0,12.0,3.0,0.0,3.0,0.0,11.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,10.0,3.0,0.0,3.0,33.0,6.0,0.0,6.0,0.0,23.0,0.294117647,5.0,6.0,5.0,3.0,6.0,0.0,0.833333333,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,1.0,1.0,0.0,3.0,76.0,19.0,0.0,9.0,0.0,17.0,0.857142857,5.0,16.0,6.0,6.0,16.0,0.0,0.3125,0.0
0,0,0,10,0.0,96,1,10,3,0.0,1,243,243,1,1.0,28,12,0,47,0.481481481,1.0,47,4.7,4.7,8,100,1,2639,109,4,48,1,245,233,6694,0,0,0,0,3,0,0,0,3,0,0,2,8,0,0,0,0,10,0,0,0,0,10,9,0,1,0.0,0.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,0.0,0.0,2.0,1.0,0.0,3.0,12.0,3.0,0.0,2.0,0.0,5.0,0.333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,2.0,0.0,25.0,2.0,0.0,3.0,58.0,26.0,0.0,9.0,0.0,36.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0,0,0,5,0.0,14,1,5,1,0.0,1,174,174,1,0.3,1,6,0,45,0.75,1.0,45,9.0,9.0,5,33,0,943,34,4,48,1,245,233,6694,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,6,3,0,0,3,3,5,1,0,1.0,0.0,14.0,1.0,0.0,5.0,104.0,33.0,0.0,11.0,0.0,26.0,0.066666667,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,8,0,32,0.0,2,1,24,11,0.0,1,590,550,2,0.458333333,3,34,0,174,0.7771261,0.578947368,166,5.4375,6.916666667,8,100,1,2639,109,4,48,1,245,233,6694,0,0,22,0,1,1,1,1,22,0,0,19,13,0,0,0,0,32,5,0,0,5,27,20,0,4,1.0,0.0,0.0,0.0,0.0,4.0,47.0,18.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,2,29,0.0,106,25,29,4,0.0,1,1371,1371,51,1.0,27,87,0,328,0.723214286,1.0,328,11.31034483,11.31034483,8,100,1,2639,109,4,48,1,245,233,6694,0,0,1,0,3,0,0,0,4,0,0,4,25,0,0,0,0,29,6,0,0,6,23,27,0,2,2.0,0.0,25.0,2.0,0.0,3.0,58.0,26.0,0.0,9.0,0.0,36.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
